date,X3T_change,change_slope,ted,cre_spread,re_excess,equ_vol,Rsp500_t,Rsse_t,Rhsi_t,Rsti_t,Rsp500h,Rsseh,Rhsih,Rstih,HK_equ_vol,HIBOR,SH_equ_vol
15/5/2001,0.1,0.0214,0.0038,0.0269,0.00691,0.01594,0.001412936,0.00578,-0.00068,0.00629,0.001444177,0.0088,0.04739,-0.00493,0.012058964,0.038058,0.009214259
16/5/2001,-0.03,0.0202,0.00491,0.0275,0.00458,0.0047,0.024002973,0.00385,0.00648,-0.02005,0.025836967,-0.00087,0.03773,0.01825,0.012371834,0.036942,0.008129909
17/5/2001,-0.03,0.02,0.00553,0.0278,0.0205,0.01501,0.003861303,-0.00221,0.02264,0.01523,0.027054796,0.00166,0.01267,0.00619,0.011794735,0.0364286,0.008386159
18/5/2001,-0.05,0.02,0.0054,0.0274,-0.00446,-0.00287,0.00289962,0.00398,-0.0131,-0.01149,0.037103294,-0.00445,0.0219,0.0151,0.012406401,0.036808,0.008068858
21/5/2001,-0.1,0.0204,0.0055,0.0279,0.00897,0.01359,0.009753145,0.00464,0.01947,0.00244,0.042463384,-0.01531,0.0013,0.01608,0.011622276,0.0383482,0.008066708
22/5/2001,0,0.0217,0.00525,0.0271,0.00444,0.00078,-0.003269521,-0.00147,0.01142,0.00937,0.037588981,-0.0136,-0.01789,-0.00502,0.011570909,0.0387277,0.007959767
23/5/2001,-0.04,0.0218,0.00506,0.0273,-0.00442,-0.01487,-0.012836465,-0.00576,-0.0028,0.00277,0.000260774,0.00619,-0.03027,-0.01213,0.01186746,0.0385714,0.007957302
24/5/2001,0.02,0.023,0.00515,0.0272,0.0111,0.01444,0.000121724,0.00032,-0.00206,0.00321,-0.003465393,0.00726,-0.04607,-0.00554,0.011911817,0.0376563,0.00821015
25/5/2001,0.02,0.0227,0.0051,0.028,-0.00659,-0.00245,-0.008958031,-0.00215,-0.0041,-0.00274,-0.015247788,0.01186,-0.04454,0.00228,0.012218962,0.0381473,0.008583713
29/5/2001,0.04,0.0227,0.00436,0.0265,-0.00664,-0.00183,-0.003105554,0.00026,-0.00797,0.0034,-0.027788112,0.02509,-0.01304,0.00157,0.012779854,0.0389063,0.008586077
30/5/2001,-0.07,0.0222,0.0045,0.0254,-0.00223,-0.00449,-0.010867365,0.01418,-0.01537,-0.0116,-0.035199056,0.01235,0.01162,0.01613,0.012620298,0.0389732,0.008230423
1/6/2001,-0.08,0.0214,0.0037,0.0272,0.00223,-0.00029,0.001775987,0.00241,-0.00251,-0.00439,-0.015574098,0.00157,0.05079,0.03496,0.012965912,0.0382143,0.008891217
4/6/2001,-0.06,0.022,0.004,0.0264,-0.0111,-0.00758,0.005755582,0.00324,0.00503,0.0099,-0.000958711,-0.00546,0.03543,0.01192,0.01346038,0.0382143,0.009219753
5/6/2001,0,0.0223,0.0044,0.0271,0.00901,0.00261,0.008538611,0.00369,0.0185,0.0051,0.01071053,-0.00538,0.00556,0.00225,0.012976267,0.0380804,0.00948879
6/6/2001,0.04,0.0222,0.00353,0.0268,0.0067,0.00042,-0.010705814,0.00157,0.00923,0.00269,0.010875605,0.00175,-0.00388,0.01005,0.012707489,0.0382143,0.009576307
7/6/2001,0.04,0.0224,0.0034,0.0266,0.0222,0.02845,0.001178791,-0.00388,0.00939,0.00276,0.00645114,-0.01229,-0.03317,0.0034,0.012679452,0.0384821,0.009762836
8/6/2001,-0.01,0.0221,0.0039,0.0262,-0.00434,0.00272,-0.006209146,-0.00302,0.0077,0.01407,-0.001571259,-0.00544,-0.05115,-0.0008,0.012855986,0.039308,0.009295948
11/6/2001,0,0.0218,0.00388,0.026,0,0.00269,-0.006902271,-0.0038,-0.00966,-0.01258,-0.014136901,-0.02121,-0.05314,0.01645,0.012755471,0.0397321,0.009326482
12/6/2001,0.06,0.0213,0.00368,0.0264,0.0109,0.01615,-0.000455505,0.00376,-0.01088,-0.00451,-0.022928798,-0.02362,-0.02906,0.01384,0.012623119,0.0393973,0.009375166
13/6/2001,-0.04,0.0208,0.00356,0.0258,0.0108,-0.00263,-0.006843524,0.00876,-0.00025,0.0105,-0.019114227,-0.03536,-0.04471,-0.0066,0.012751017,0.0395089,0.009059774
14/6/2001,0.05,0.021,0.0039,0.0265,-0.0064,-0.01553,-0.013845587,-0.01785,-0.02029,-0.00383,-0.033834074,-0.00602,-0.00464,-0.00211,0.011973246,0.0396875,0.009193885
15/6/2001,-0.03,0.0209,0.00419,0.0263,0.00429,0.0032,-0.00323605,0.00389,-0.01105,0.00983,-0.030943622,-0.00222,0.00546,0.00632,0.012012774,0.0397768,0.008970812
18/6/2001,-0.05,0.0212,0.0042,0.0264,-0.00855,-0.01182,-0.003360603,-0.01959,-0.01173,0.00447,-0.027487692,0.02886,#VALUE!,-0.00359,0.01178157,0.0381473,0.008915205
19/6/2001,0.04,0.0216,0.00398,0.0274,-0.00216,-0.00779,0.001516592,0.0013,0.01428,-0.00707,-0.025568929,0.02909,-0.01307,0.00497,0.011098466,0.0375446,0.008853567
20/6/2001,0.01,0.021,0.00411,0.0269,-0.00864,-0.01566,0.007618788,-0.00338,-0.01637,-0.00988,-0.011379297,0.03084,0.00662,0.01103,0.01050485,0.0372768,0.008725852
21/6/2001,-0.05,0.0206,0.00347,0.0267,0.00436,0.0062,0.008888619,0.01203,0.0208,0.00067,0.011411766,0.01375,-0.02727,0.01288,0.009061735,0.036808,0.008725581
22/6/2001,-0.01,0.0204,0.00328,0.0271,0,0.00386,-0.009048563,0.00773,-0.00102,0.01836,0.005513836,0.00542,-0.00998,0.0056,0.009363568,0.036317,0.008101405
25/6/2001,0.01,0.0207,0.0034,0.0268,0.00651,0.00511,-0.008378143,0.01094,,-0.00542,0.000451618,-0.01086,#VALUE!,-0.00056,0.009789733,#N/A,0.008139145
26/6/2001,0.01,0.0212,0.00309,0.0263,0.00647,0.01299,-0.002112158,0.00152,,0.00146,-0.003173274,-0.00974,0.01719,-0.00398,0.009576542,0.0356696,0.008486874
27/6/2001,-0.04,0.0209,0.0036,0.0263,-0.0107,-0.01055,-0.004557423,-0.00168,0.00326,-0.00391,-0.015219071,-0.01245,0.01563,-0.00342,0.010852833,0.0361161,0.008635176
28/6/2001,-0.04,0.0221,0.00325,0.0271,-0.00216,0.00546,0.009253206,-0.00474,-0.01356,0.0025,-0.014863196,-0.01694,0.01338,-0.02196,0.010949705,0.0375223,0.00894832
29/6/2001,-0.01,0.0232,0.0032,0.0271,-0.00651,-0.0094,9.58188E-05,-0.00055,0.01674,0.01104,-0.005772471,-0.02142,#VALUE!,-0.01759,0.010059045,0.0381473,0.008687145
2/7/2001,0.01,0.0228,0.0027,0.0267,-0.00655,-0.00836,0.008861792,-0.00543,,-0.01151,0.011512765,-0.01647,#VALUE!,-0.01735,0.010358752,#N/A,0.008408105
3/7/2001,-0.04,0.023,0.0023,0.0269,-0.0022,0.00116,-0.002008315,0.00265,,-0.00196,0.011618026,-0.00997,-0.03571,-0.00865,0.010228403,0.0371652,0.008578325
5/7/2001,0,0.0238,0.00266,0.0266,-0.00441,-0.01135,-0.008162512,-0.00926,-0.01575,-0.00336,0.007954356,-0.00741,-0.0261,-0.01475,0.009969912,0.0368304,0.008566627
6/7/2001,-0.01,0.0236,0.0024,0.0271,-0.0155,-0.0175,-0.018617776,-0.00511,,-0.01615,-0.019880758,-0.00423,#VALUE!,0.00361,0.009714213,#N/A,0.007933044
10/7/2001,-0.02,0.0229,0.0024,0.0274,0,-0.00452,-0.009740403,0.00928,0.00183,0.01557,-0.034019964,-0.02229,-0.0172,-0.02473,0.010450587,0.0371429,0.007375071
11/7/2001,0.02,0.0232,0.0025,0.0275,0.00225,-0.00488,-0.004471698,-0.00961,-0.01463,-0.01128,-0.036404332,-0.01024,-0.00804,-0.02021,0.010222276,0.0380804,0.007621345
12/7/2001,-0.06,0.0226,0.0026,0.0276,0.00673,0.00343,0.015814602,-0.0015,0.01056,0.00687,-0.013109948,-0.00703,-0.03005,-0.02748,0.009782471,0.0375893,0.007559096
13/7/2001,0.01,0.0231,0.0022,0.0282,0.00891,0.00871,0.005548513,-0.00192,-0.00374,-0.00949,0.01119197,0.00846,-0.02467,-0.01138,0.011679409,0.0376786,0.00734223
16/7/2001,0,0.0225,0.0024,0.0273,0.0287,0.01136,-0.007433441,-0.00699,0.00093,0.00218,-0.000506925,0.01061,-0.03074,-0.01998,0.012799496,0.0377232,0.007395562
17/7/2001,0.06,0.0225,0.0026,0.0267,-0.00644,-0.00945,0.008290168,-0.00245,-0.01024,-0.01312,0.017691768,-0.00211,-0.0225,-0.00484,0.012717085,0.0375893,0.006940145
18/7/2001,0.12,0.021,0.0025,0.027,-0.00864,-0.00551,-0.001815846,0.0026,-0.00545,-0.00669,0.020406748,-0.01597,#VALUE!,0.00288,0.013658289,0.0370089,0.006796485
19/7/2001,0.01,0.0199,0.00219,0.0259,-0.00654,-0.00151,0.003102112,0.00173,-0.01186,-0.0006,0.007636789,-0.02616,-0.01954,0.0077,0.013534374,0.0370313,0.006802011
20/7/2001,0.02,0.02,0.002,0.0259,-0.00219,-0.00468,-0.001214675,0.01365,0.00178,0.00691,0.000859555,-0.05225,-0.00971,0.00142,0.014093336,0.0369643,0.006790675
23/7/2001,-0.01,0.0196,0.0023,0.027,0.011,0.01249,-0.013312977,-0.00487,-0.0053,-0.00653,-0.005069104,-0.09783,-0.01224,0.01854,0.014688285,0.0368973,0.007129894
24/7/2001,-0.01,0.0195,0.003,0.0263,0.00217,-0.00148,-0.01702545,-0.01501,-0.00183,0.00213,-0.030049304,-0.10117,0.0084,0.02157,0.015169494,0.0365402,0.007149595
25/7/2001,-0.02,0.0202,0.0024,0.0264,0.00651,0.01008,0.013708928,-0.01133,,0.00102,-0.014963645,-0.05933,#VALUE!,0.03205,0.015178197,#N/A,0.007191535
26/7/2001,0.02,0.0205,0.00259,0.027,-0.00216,-0.00184,0.009335445,-0.00864,,0.0042,-0.008842574,-0.06542,0.03543,0.01874,0.0149541,0.0364732,0.00752579
27/7/2001,-0.02,0.0198,0.0022,0.0273,-0.00648,-0.01232,0.00258232,-0.01351,0.01182,0.00063,-0.005074577,-0.05182,0.00713,0.00546,0.0145678,0.0367634,0.007541277
30/7/2001,-0.05,0.0198,0.0022,0.0274,-0.0174,-0.0235,0.000471677,-0.05272,-0.00784,0.01046,0.008825172,-0.03817,0.00514,0.00039,0.01471318,0.036808,0.007221762
31/7/2001,0.02,0.02,0.0022,0.0272,0.00221,0.00688,0.005034863,-0.01866,0.01903,0.00511,0.031465635,-0.00853,-0.02513,-0.00535,0.014212857,0.0367634,0.007127483
1/8/2001,0.02,0.02,0.00225,0.0278,-0.0177,-0.0144,0.000340348,0.03469,0.01316,0.01128,0.017862884,-0.04618,-0.04173,-0.02547,0.014822897,0.0362277,0.006811746
2/8/2001,0.02,0.0203,0.00226,0.0274,-0.00449,-0.00113,0.002025832,-0.01505,-0.00099,-0.00875,0.010491515,-0.01657,-0.06013,-0.01701,0.015030721,0.03625,0.007580663
3/8/2001,-0.03,0.0203,0.00189,0.0277,0.0203,0.02369,-0.003379766,0.00085,-0.01583,-0.01241,0.004482395,-0.00187,-0.04102,-0.00481,0.015477921,0.0361161,0.007542009
6/8/2001,-0.07,0.0206,0.0021,0.0273,0.00885,0.00624,-0.010028096,-0.03909,-0.0098,0.00537,-0.006059469,0.03877,-0.03741,-0.01934,0.016056495,0.0358929,0.007457859
7/8/2001,0.01,0.0214,0.00206,0.0283,-0.011,-0.01088,0.003884467,0.01159,-0.01166,-0.00066,-0.007197166,0.0187,-0.00135,-0.00583,0.016052421,0.0358259,0.008895026
8/8/2001,-0.02,0.0204,0.002,0.0277,0.0155,0.00997,-0.013192485,-0.0046,-0.0041,-0.00917,-0.02062803,0.02754,0.01536,-0.00309,0.01633548,0.035625,0.012508896
9/8/2001,0.03,0.0208,0.00216,0.0276,0,-0.00554,-0.000264503,0.01552,-0.02017,-0.00015,-0.022866585,-0.00257,0.00987,-0.00167,0.016295839,0.035,0.012465551
10/8/2001,0,0.0203,0.0021,0.0279,-0.00655,0.00605,0.006751956,0.01582,0.00419,-0.00015,-0.012932968,-0.01587,-0.00093,-0.00718,0.017395237,0.0349554,0.013028038
13/8/2001,0,0.0202,0.00204,0.0277,-0.0022,-0.00343,-0.000508365,0.00003,-0.00608,-0.00932,-0.003441171,-0.01054,-0.02015,0.00507,0.017427852,0.0346429,0.013423034
14/8/2001,0,0.0202,0.00228,0.0267,-0.00661,-0.01637,-0.000807252,-0.00796,0.02537,0.0131,-0.008098652,-0.00035,-0.04592,-0.00747,0.017560659,0.0341741,0.016194008
16/8/2001,-0.01,0.02,0.00215,0.0275,-0.00887,-0.01627,0.000760169,-0.01423,-0.02547,-0.00644,0.003476205,-0.00868,-0.04116,0.00079,0.017542788,0.0342411,0.018465708
17/8/2001,0.02,0.0194,0.00229,0.0282,0.00447,0.01608,-0.011841305,0.00227,-0.00656,0.00128,-0.015056557,-0.01934,-0.05483,-0.00708,0.019088582,0.0338839,0.018405647
20/8/2001,-0.03,0.0196,0.002,0.0279,0.00891,0.01045,0.006659218,0.00545,-0.02519,-0.00567,-0.007993302,-0.05544,-0.01955,0.01108,0.021079607,0.0339286,0.019592861
21/8/2001,-0.01,0.0197,0.0021,0.028,0.00442,0.0024,-0.00741162,0.00227,-0.0016,0.0029,-0.014550173,-0.04925,-0.01222,0.00552,0.02159742,0.03375,0.019677361
22/8/2001,0,0.0197,0.0021,0.0274,0,-0.00108,0.005127559,-0.01827,-0.02201,0.00047,-0.006816375,-0.02937,0.00481,0.00149,0.021988618,0.033683,0.019886282
23/8/2001,-0.01,0.0195,0.00241,0.027,0.00879,0.00557,-0.001461632,-0.00024,0.01402,0.00183,-0.009021355,-0.03329,-0.00262,-0.01202,0.023231445,0.0333929,0.020203673
24/8/2001,0,0.0199,0.00258,0.0271,0.00436,0.00388,0.012781624,-0.00851,-0.02072,-0.00659,0.01567184,-0.02791,-0.00178,-0.00338,0.023353902,0.0330804,0.020244768
27/8/2001,0,0.0201,0.00189,0.0273,0.00217,0.00396,-0.004321781,-0.03156,0.0112,0.01252,0.004592528,-0.00551,-0.02956,-0.01263,0.0238256,0.0332589,0.021315768
28/8/2001,-0.03,0.0194,0.00218,0.0274,-0.00216,-0.00524,-0.011718278,0.00883,0.00586,-0.00261,0.000233786,0.01029,-0.01448,-0.00884,0.024435373,0.0332366,0.021404224
29/8/2001,-0.04,0.0192,0.00203,0.0295,-0.00651,-0.01142,-0.00886614,0.00225,-0.00514,-0.00355,-0.01369178,0.01122,-0.02662,-0.01421,0.026039371,0.0332143,0.022180742
30/8/2001,-0.02,0.0197,0.00183,0.0283,0.00437,0.00327,-0.012519509,-0.00428,0.00651,-0.01168,-0.02461422,0.01192,-0.05756,-0.02183,0.026021557,0.033683,0.022192326
31/8/2001,0.02,0.0201,0.00168,0.0289,-0.0109,-0.01733,0.002969117,-0.00299,-0.0199,0.00209,-0.03406441,-0.01379,-0.06368,-0.03532,0.026844729,0.0338616,0.02274016
4/9/2001,-0.02,0.0211,0.00195,0.0289,-0.0022,-0.00008,0.002908794,0.02486,0.02148,0.00312,-0.027049824,0.00076,-0.06461,-0.04613,0.026621679,0.0332589,0.022966857
5/9/2001,0,0.0212,0.0016,0.0289,0.0022,0.00569,-0.001832032,0.00317,-0.01739,0.00122,-0.017316947,-0.00839,-0.13246,-0.0727,0.026457994,0.0338393,0.022979386
6/9/2001,-0.04,0.0204,0.002,0.0286,0.0022,0.00095,-0.018963988,-0.00359,-0.02548,-0.00895,-0.027328696,-0.01163,-0.10269,-0.10833,0.02634064,0.033683,0.022953686
7/9/2001,-0.03,0.0204,0.00163,0.0291,0,-0.00383,-0.019296178,-0.02832,-0.02627,-0.01931,-0.034003735,0.00527,-0.07018,-0.09768,0.025663432,0.03375,0.0226752
10/9/2001,0.06,0.0212,0.00106,0.03,-0.00219,-0.00734,0.003372643,0.02636,-0.00172,-0.01173,-0.033615084,-0.03874,-0.101,-0.07466,0.025617763,0.0332589,0.023125634
13/9/2001,-0.03,0.0195,0.0019,0.029,0,0.00309,#N/A,-0.00685,0.00796,-0.00812,#N/A,-0.01168,-0.02625,-0.08702,0.025639854,0.032567,0.023217645
14/9/2001,-0.01,0.0196,0.0025,0.0297,-0.0132,-0.01666,#N/A,-0.0117,0.00901,-0.02667,#N/A,-0.00625,-0.0747,-0.11355,0.02748262,0.0322991,0.02251455
17/9/2001,0.02,0.0203,0.00286,0.0294,0.00668,0.00812,-0.045925287,-0.01857,-0.03481,-0.04703,-0.080670729,0.0058,-0.00374,-0.0373,0.025971249,0.0322991,0.020138452
18/9/2001,0.02,0.0215,0.0017,0.0296,-0.00664,-0.01208,-0.006679588,0.00785,-0.00123,-0.00761,-0.085135409,-0.00263,-0.01051,-0.0328,0.025997524,0.0296875,0.020015953
19/9/2001,0.03,0.0213,0.0047,0.0288,0.00668,0.00696,-0.016698941,0.01338,0.02689,0.01349,-0.083023141,-0.03011,-0.0195,-0.0209,0.026990699,0.0279911,0.020012911
20/9/2001,-0.04,0.0217,0.0056,0.029,-0.00221,-0.00276,-0.028750264,-0.00235,-0.02513,-0.02138,-0.091862892,-0.02941,0.03035,0.00709,0.02593448,0.0240402,0.019311904
21/9/2001,0.01,0.0216,0.0057,0.03,-0.00665,0.01965,-0.019352198,-0.00627,-0.04119,-0.05495,-0.112430795,-0.02333,0.11378,0.07596,0.023203079,0.0247098,0.015127025
24/9/2001,-0.06,0.0215,0.00535,0.0302,-0.00893,-0.00483,0.034131917,-0.00667,0.03921,0.03496,-0.037954124,-0.01676,#VALUE!,0.05369,0.02215216,0.0250223,0.01405657
26/9/2001,0.01,0.0212,0.00633,0.0296,-0.0113,-0.01501,-0.002718624,-0.01453,0.01756,-0.00297,-0.009104025,-0.00167,0.05606,0.04504,0.023085013,0.025625,0.014342614
27/9/2001,0.07,0.0205,0.00423,0.0291,-0.00911,-0.01115,0.014755063,-0.00163,0.02444,0.02595,0.035281319,-0.00004,0.07141,0.05101,0.022950215,0.0257143,0.014050331
28/9/2001,-0.03,0.0197,0.00405,0.0276,-0.0069,-0.017,0.021679344,-0.00004,0.03645,0.00661,0.078598796,0,0.03283,0.04996,0.02163598,0.0258482,0.014034199
1/10/2001,-0.07,0.0194,0.0027,0.029,0.00926,0.00403,-0.003291879,0,,0.00967,0.039565805,-0.02172,#VALUE!,0.06576,0.02109697,#N/A,0.013990258
2/10/2001,-0.07,0.0199,0.0025,0.0301,-0.00917,-0.00056,0.012488827,0,,0.01353,0.043402289,-0.01146,#VALUE!,0.0386,0.021065851,#N/A,0.013803967
3/10/2001,-0.01,0.0204,0.00261,0.03,-0.0116,-0.00106,0.013356767,0,,-0.01115,0.060221113,-0.04434,0.04053,0.07353,0.020696563,0.0238616,0.013577718
4/10/2001,-0.52,0.0204,0.0027,0.0295,-0.0164,-0.02239,-0.002464082,0,0.03933,0.03181,0.042230464,-0.0717,0.02296,0.05571,0.019212909,0.023817,0.012770551
5/10/2001,-0.1,0.0256,0.0024,0.0319,-0.0214,-0.01864,-0.00068355,0,-0.00088,0.0056,0.019417739,-0.04167,-0.00032,0.0532,0.019915231,0.0232813,0.012753028
9/10/2001,-0.05,0.0274,0.0028,0.0323,0.00243,0.00623,-0.000964425,0.01049,0.03924,0.02487,-0.000344645,-0.05086,-0.02031,0.03334,0.018198971,0.0227009,0.012689226
10/10/2001,-0.11,0.0276,0.00373,0.033,#DIV/0!,-0.04922,0.020485934,-0.03326,-0.00586,-0.0123,0.006688129,-0.02582,-0.00363,0.05603,0.018165813,0.0220536,0.013211027
11/10/2001,-0.29,0.0294,0.0031,0.0336,-0.00256,-0.0058,0.010574419,-0.02863,0.02179,0.0221,0.019846256,-0.01388,-0.06101,0.00788,0.018467172,0.0219196,0.012609512
12/10/2001,0.03,0.0323,0.0033,0.0351,-0.0154,-0.01611,-0.006732924,0.03235,-0.02361,0.01469,0.013672604,-0.07028,-0.04363,-0.0194,0.018252151,0.0222991,0.012980064
15/10/2001,0.03,0.0315,0.00331,0.0346,-0.0365,-0.03106,-0.000286121,-0.00239,-0.01397,0.00321,0.023052776,-0.09875,-0.03288,-0.02309,0.017796104,0.0222098,0.013007371
16/10/2001,0.13,0.0309,0.00251,0.0357,-0.0135,-0.01903,0.006140863,-0.0186,0.00177,0.00554,0.030328879,0.00885,0.00703,-0.01621,0.017783302,0.0221205,0.013201661
17/10/2001,0.02,0.0294,0.0025,0.035,0.0493,0.03898,-0.013001478,-0.00775,0.01107,0.00939,-0.003481531,0.04564,-0.00169,-0.01725,0.018093809,0.0221875,0.013110036
18/10/2001,-0.02,0.0291,0.002,0.0349,0.0104,0.00879,-0.010199502,-0.01673,-0.03705,-0.0245,-0.02396651,0.03771,0.03672,0.00173,0.015741255,0.0225,0.012111011
19/10/2001,0,0.0297,0.00246,0.0355,0.00775,-0.00517,0.003784827,-0.02669,-0.00554,-0.01277,-0.013631246,0.06704,0.05892,0.01619,0.015540714,0.0245089,0.012061262
22/10/2001,0.02,0.0297,0.00221,0.0353,0.0154,0.01149,0.012862511,-0.03293,-0.00288,-0.00057,-0.000658135,0.11824,0.03884,0.00415,0.015408021,0.0232589,0.012761571
23/10/2001,-0.03,0.0297,0.0024,0.0345,0.0278,0.02192,-0.005023113,0.09857,0.0431,0.01262,-0.01174667,0.00731,-0.01403,-0.01575,0.013532199,0.0231027,0.013098105
24/10/2001,-0.11,0.0292,0.0023,0.0347,0,-0.0023,-0.002774709,0.02843,0.00231,0.00833,-0.001506899,-0.01682,-0.01655,-0.03483,0.01428664,0.0226339,0.013381313
25/10/2001,-0.03,0.03,0.0024,0.0346,0.00983,0.01231,0.010556088,-0.02419,0,-0.00566,0.019430971,0.01864,-0.00826,-0.04376,0.01427048,#N/A,0.013378453
26/10/2001,-0.02,0.0302,0.00216,0.0345,0.017,0.01993,0.006429138,0.00082,0.01574,0.00147,0.022116498,0.00803,-0.02102,-0.04593,0.014325027,0.0219643,0.01441447
29/10/2001,-0.02,0.0301,0.00173,0.034,-0.00957,-0.00247,-0.018937132,0.01347,-0.02178,-0.01241,-0.009973682,-0.01229,0.02482,-0.0379,0.013588107,0.021875,0.015355175
30/10/2001,0.03,0.0299,0.0019,0.0339,-0.0217,0.00164,-0.016389885,-0.01041,-0.00999,-0.00745,-0.021283898,-0.00683,0.02775,-0.0354,0.013889372,0.021875,0.015194742
31/10/2001,0,0.0278,0.002,0.033,-0.0222,-0.00834,-0.000731694,0.0038,-0.00024,-0.01122,-0.019278803,-0.05631,0.01944,-0.02122,0.014258646,0.0214955,0.014691683
1/11/2001,0.05,0.0273,0.0021,0.0337,0.00505,-0.00536,0.017608164,0.011,0.00843,-0.01486,-0.012434927,-0.05966,0.03738,0.0158,0.01425245,0.0204688,0.014276336
5/11/2001,-0.02,0.0274,0.0018,0.0326,0.0176,0.02294,0.011100866,-0.00696,0.02402,-0.0008,0.014283452,-0.03476,0.01551,0.01366,0.013700298,0.0195982,0.014561961
6/11/2001,0,0.0275,0.0022,0.0331,0.0123,0.01521,0.011529245,-0.00494,-0.00716,-0.00409,0.043073226,-0.03312,0.02962,0.04234,0.013575982,0.0189063,0.015145952
7/11/2001,-0.03,0.0265,0.0022,0.0339,-0.0146,-0.00527,-0.003174024,-0.04621,-0.00833,-0.00488,0.040523831,0.01446,0.06624,0.0721,0.013550293,0.0190625,0.015233604
8/11/2001,0,0.0276,0.0019,0.0337,0.00743,-0.00153,0.002798197,0.00742,0.02618,0.00332,0.025380356,0.00964,0.0665,0.06109,0.014426563,0.0188616,0.015242466
9/11/2001,-0.03,0.0278,0.0019,0.0333,0.0123,0.00694,0.000947276,0.01525,0.0067,0.0224,0.023333094,0.01006,0.06392,0.05975,0.014525579,0.0184375,0.014921948
13/11/2001,0,0.0286,0.0023,0.0332,-0.00728,-0.01863,0.016147298,-0.00325,0.00665,-0.00291,0.014062857,0.05186,0.0528,0.05891,0.01451086,0.0173214,0.014778869
14/11/2001,0.03,0.0296,0.00195,0.0326,-0.00733,-0.00787,0.002024547,0.00072,0.02693,0.02409,0.019351321,0.05477,0.02045,0.04713,0.013445089,0.0174554,0.01442343
15/11/2001,-0.02,0.0314,0.00315,0.0329,-0.00739,0.00456,0.000533683,0.00262,0.02642,0.02353,0.017049426,0.05827,0.00124,0.02805,0.012305578,0.017567,0.014297165
16/11/2001,-0.03,0.0327,0.0023,0.0325,0.0199,0.0153,-0.001655629,0.01568,0.00427,-0.00698,0.014404648,0.03996,0.0031,0.04759,0.012290825,0.0175,0.014087145
19/11/2001,-0.03,0.0321,0.00189,0.0333,0.00243,-0.0047,0.009433998,0.01405,0.00646,0.02112,0.026656219,0.02155,0.00279,0.04439,0.014694281,0.0189732,0.013680811
20/11/2001,0,0.0332,0.00216,0.0333,0,0.00039,-0.003373164,0.01787,-0.01184,-0.0037,0.006933878,0.01345,0.00318,0.03043,0.014568227,0.0192411,0.013760826
21/11/2001,-0.05,0.0341,0.00201,0.0333,0.0121,0.01372,-0.004739126,0.00349,-0.00462,0.0127,0.000137066,0.0172,-0.00964,0.00225,0.014903418,0.0200223,0.013689087
23/11/2001,-0.04,0.0351,0.00181,0.0334,0.0048,0.00411,0.010801037,-0.00189,0.00614,0.00487,0.010400351,0.02069,-0.00381,0.01395,0.015205779,0.0216518,0.013752167
26/11/2001,0,0.0356,0.0022,0.0338,-0.0239,-0.02382,0.004115111,-0.0039,0.00615,0.0119,0.016240779,0.03322,-0.02079,0.01269,0.015210824,0.0213393,0.013688416
27/11/2001,0.01,0.0355,0.00229,0.0349,-0.00733,-0.01717,-0.006206013,0.00979,-0.01145,0.01799,0.000495305,0.02734,0.01472,0.02392,0.015022522,0.0212946,0.0136565
28/11/2001,-0.05,0.0353,0.0025,0.0344,0,-0.00001,-0.016045482,0.0072,-0.01735,-0.01702,-0.012226202,0.00589,0.05533,0.07901,0.014893895,0.0208482,0.013044604
29/11/2001,0,0.0346,0.00203,0.0324,0.0148,0.02295,0.007910272,-0.00156,0.00222,-0.01499,0.000328038,0.0109,0.05907,0.11257,0.014955045,0.0218304,0.012313642
30/11/2001,-0.16,0.0348,0.0021,0.0343,0.00728,0.00286,-0.000828708,0.00906,0.017,0.0166,-0.01118121,-0.00148,0.04902,0.10163,0.015494652,0.0221652,0.012131785
3/12/2001,-0.05,0.0361,0.00246,0.0335,0.0145,0.01439,-0.006870172,0.00833,-0.011,0.01065,-0.021999147,-0.00787,0.05646,0.0817,0.015596351,0.0211607,0.012546884
4/12/2001,0.04,0.036,0.00216,0.0344,0.0143,0.01453,0.010203885,0.00404,0.02439,0.02928,-0.005850032,-0.02306,0.02326,0.04213,0.015112134,0.0203125,0.01156787
5/12/2001,-0.01,0.0373,0.00288,0.0325,0.00468,-0.00273,0.01748245,-0.01382,0.02198,0.03586,0.028025308,-0.01722,0.01444,-0.00964,0.015064124,0.0194643,0.009495533
6/12/2001,0.01,0.0386,0.00256,0.0326,0,0.00246,-0.002485428,0.00341,0.00577,0.01565,0.017422139,-0.03607,-0.01842,-0.03191,0.015261898,0.019442,0.009522679
7/12/2001,0.03,0.0402,0.00311,0.032,-0.00233,0.00158,-0.00451022,-0.0033,0.00735,0.0066,0.01367338,-0.04004,-0.03094,-0.02661,0.015071461,0.0198214,0.010701453
10/12/2001,0.05,0.0396,0.00282,0.0311,-0.00234,-0.00177,-0.015225233,0.00188,-0.00399,-0.00764,0.005145489,-0.04732,-0.02708,-0.01521,0.015181666,0.0184821,0.010891647
11/12/2001,0.03,0.0388,0.00258,0.0294,0.0187,0.01856,-0.003701165,-0.01133,-0.0078,-0.00838,-0.008689934,-0.02405,-0.01763,0.00053,0.015486102,0.0177009,0.010891647
